,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
797,Hamilton Luske,Clarence Nash,Unkown,Unkown,Animation Comedy,the ugly duckling,Clarence Nash Unkown Unkown Hamilton Luske Animation Comedy
798,Marcel Carné,Jean Gabin,Jacqueline Laurent,Jules Berry,Crime Drama,le jour se lève,Jean Gabin Jacqueline Laurent Jules Berry Marcel Carné Crime Drama
799,John Ford,Claudette Colbert,Henry Fonda,Edna May Oliver,Drama History War,drums along the mohawk,Claudette Colbert Henry Fonda Edna May Oliver John Ford Drama History War
800,Ben Sharpsteen,Dickie Jones,Cliff Edwards,Christian Rub,Animation Family,pinocchio,Dickie Jones Cliff Edwards Christian Rub Ben Sharpsteen Animation Family
801,David Hand,Deems Taylor,Walt Disney,Julietta Novis,Animation Family,fantasia,Deems Taylor Walt Disney Julietta Novis David Hand Animation Family
802,Charlie Chaplin,Charlie Chaplin,Jack Oakie,Reginald Gardiner,Comedy War,the great dictator,Charlie Chaplin Jack Oakie Reginald Gardiner Charlie Chaplin Comedy War
803,Alfred Hitchcock,Laurence Olivier,Joan Fontaine,George Sanders,Mystery Drama Thriller Romance,rebecca,Laurence Olivier Joan Fontaine George Sanders Alfred Hitchcock Mystery Drama Thriller Romance
804,John Ford,Henry Fonda,Jane Darwell,John Carradine,Drama,the grapes of wrath,Henry Fonda Jane Darwell John Carradine John Ford Drama
805,Howard Hawks,Cary Grant,Rosalind Russell,Ralph Bellamy,Comedy Drama Romance,his girl friday,Cary Grant Rosalind Russell Ralph Bellamy Howard Hawks Comedy Drama Romance
806,George Cukor,Cary Grant,Katharine Hepburn,James Stewart,Comedy Romance,the philadelphia story,Cary Grant Katharine Hepburn James Stewart George Cukor Comedy Romance
807,Ernst Lubitsch,Margaret Sullavan,James Stewart,Frank Morgan,Comedy Drama Romance,the shop around the corner,Margaret Sullavan James Stewart Frank Morgan Ernst Lubitsch Comedy Drama Romance
808,Mervyn LeRoy,Vivien Leigh,Robert Taylor,Lucile Watson,Drama Romance War,waterloo bridge,Vivien Leigh Robert Taylor Lucile Watson Mervyn LeRoy Drama Romance War
809,Rouben Mamoulian,Tyrone Power,Linda Darnell,Basil Rathbone,Action Adventure Drama Romance,the mark of zorro,Tyrone Power Linda Darnell Basil Rathbone Rouben Mamoulian Action Adventure Drama Romance
810,Juan Bustillo Oro,Cantinflas,Joaquín Pardavé,Sara García,Comedy,you’re missing the point,Cantinflas Joaquín Pardavé Sara García Juan Bustillo Oro Comedy
811,William Wyler,Bette Davis,Herbert Marshall,James Stephenson,Crime Drama Romance Mystery,the letter,Bette Davis Herbert Marshall James Stephenson William Wyler Crime Drama Romance Mystery
812,Robert Z. Leonard,Greer Garson,Laurence Olivier,Mary Boland,Drama Romance,pride and prejudice,Greer Garson Laurence Olivier Mary Boland Robert Z. Leonard Drama Romance
813,Michael Powell,Conrad Veidt,Sabu,June Duprez,Action Adventure Family Fantasy,the thief of bagdad,Conrad Veidt Sabu June Duprez Michael Powell Action Adventure Family Fantasy
814,Alfred Hitchcock,Joel McCrea,Laraine Day,Herbert Marshall,Action Mystery Thriller War,foreign correspondent,Joel McCrea Laraine Day Herbert Marshall Alfred Hitchcock Action Mystery Thriller War
815,Fernando A. Rivero,Cantinflas,Gloria Marín,María Calvo,Comedy,cantinflas ruletero,Cantinflas Gloria Marín María Calvo Fernando A. Rivero Comedy
816,William Wyler,Gary Cooper,Walter Brennan,Doris Davenport,Action Western Romance,the westerner,Gary Cooper Walter Brennan Doris Davenport William Wyler Action Western Romance
817,Fritz Lang,Henry Fonda,Gene Tierney,Jackie Cooper,Action Drama Western,the return of frank james,Henry Fonda Gene Tierney Jackie Cooper Fritz Lang Action Drama Western
818,Mitchell Leisen,Barbara Stanwyck,Fred MacMurray,Beulah Bondi,Comedy Drama Romance,remember the night,Barbara Stanwyck Fred MacMurray Beulah Bondi Mitchell Leisen Comedy Drama Romance
819,Michael Curtiz,Errol Flynn,Brenda Marshall,Claude Rains,Action Adventure Romance History,the sea hawk,Errol Flynn Brenda Marshall Claude Rains Michael Curtiz Action Adventure Romance History
820,Samuel Armstrong,Sterling Holloway,Herman Bing,John McLeish,Animation Family,dumbo,Sterling Holloway Herman Bing John McLeish Samuel Armstrong Animation Family
821,Orson Welles,Orson Welles,Joseph Cotten,Dorothy Comingore,Mystery Drama,citizen kane,Orson Welles Joseph Cotten Dorothy Comingore Orson Welles Mystery Drama
822,John Huston,Humphrey Bogart,Mary Astor,Peter Lorre,Mystery Crime Thriller,the maltese falcon,Humphrey Bogart Mary Astor Peter Lorre John Huston Mystery Crime Thriller
823,John Ford,Walter Pidgeon,Maureen O'Hara,Anna Lee,Drama Family,how green was my valley,Walter Pidgeon Maureen O'Hara Anna Lee John Ford Drama Family
824,Victor Fleming,Spencer Tracy,Ingrid Bergman,Lana Turner,Drama Horror Science Fiction,dr. jekyll and mr. hyde,Spencer Tracy Ingrid Bergman Lana Turner Victor Fleming Drama Horror Science Fiction
825,Hamilton Luske,Robert Benchley,Frances Gifford,Buddy Pepper,Family Animation Comedy,the reluctant dragon,Robert Benchley Frances Gifford Buddy Pepper Hamilton Luske Family Animation Comedy
826,Alfred Hitchcock,Cary Grant,Joan Fontaine,Cedric Hardwicke,Mystery Romance Thriller,suspicion,Cary Grant Joan Fontaine Cedric Hardwicke Alfred Hitchcock Mystery Romance Thriller
827,George Waggner,Lon Chaney Jr.,Claude Rains,Ralph Bellamy,Horror Drama,the wolf man,Lon Chaney Jr. Claude Rains Ralph Bellamy George Waggner Horror Drama
828,Preston Sturges,Joel McCrea,Veronica Lake,Robert Warwick,Adventure Comedy Romance,sullivan's travels,Joel McCrea Veronica Lake Robert Warwick Preston Sturges Adventure Comedy Romance
829,Fritz Lang,Walter Pidgeon,Joan Bennett,George Sanders,Drama Thriller War,man hunt,Walter Pidgeon Joan Bennett George Sanders Fritz Lang Drama Thriller War
830,Howard Hawks,Gary Cooper,Barbara Stanwyck,Oskar Homolka,Comedy Romance,ball of fire,Gary Cooper Barbara Stanwyck Oskar Homolka Howard Hawks Comedy Romance
831,Preston Sturges,Barbara Stanwyck,Henry Fonda,Charles Coburn,Comedy Romance,the lady eve,Barbara Stanwyck Henry Fonda Charles Coburn Preston Sturges Comedy Romance
832,Michael Powell,Leslie Howard,Laurence Olivier,Raymond Massey,Adventure Drama Thriller War,49th parallel,Leslie Howard Laurence Olivier Raymond Massey Michael Powell Adventure Drama Thriller War
833,William Wyler,Bette Davis,Herbert Marshall,Teresa Wright,Drama Romance History,the little foxes,Bette Davis Herbert Marshall Teresa Wright William Wyler Drama Romance History
834,Miguel M. Delgado,Cantinflas,Mapy Cortés,Daniel Herrera,Comedy,el gendarme desconocido,Cantinflas Mapy Cortés Daniel Herrera Miguel M. Delgado Comedy
835,Raoul Walsh,Humphrey Bogart,Ida Lupino,Alan Curtis,Action Adventure Crime Drama Thriller,high sierra,Humphrey Bogart Ida Lupino Alan Curtis Raoul Walsh Action Adventure Crime Drama Thriller
836,Fritz Lang,Robert Young,Randolph Scott,Dean Jagger,Western,western union,Robert Young Randolph Scott Dean Jagger Fritz Lang Western
837,Alfred Hitchcock,Carole Lombard,Robert Montgomery,Gene Raymond,Comedy Romance,mr. & mrs. smith,Carole Lombard Robert Montgomery Gene Raymond Alfred Hitchcock Comedy Romance
838,Kenji Mizoguchi,Yoshizaburo Arashi,Utaemon Ichikawa,Daisuke Katō,Drama History,the 47 ronin,Yoshizaburo Arashi Utaemon Ichikawa Daisuke Katō Kenji Mizoguchi Drama History
839,George Stevens,Irene Dunne,Cary Grant,Beulah Bondi,Drama Romance,penny serenade,Irene Dunne Cary Grant Beulah Bondi George Stevens Drama Romance
840,David Hand,Donnie Dunagan,Peter Behn,Stan Alexander,Animation Drama Family,bambi,Donnie Dunagan Peter Behn Stan Alexander David Hand Animation Drama Family
841,Michael Curtiz,Humphrey Bogart,Ingrid Bergman,Paul Henreid,Drama Romance,casablanca,Humphrey Bogart Ingrid Bergman Paul Henreid Michael Curtiz Drama Romance
842,William Roberts,Fred Shields,José Oliveira,Pinto Colvig,Animation Family Adventure,saludos amigos,Fred Shields José Oliveira Pinto Colvig William Roberts Animation Family Adventure
843,Irving Rapper,Bette Davis,Paul Henreid,Claude Rains,Romance Drama,"now, voyager",Bette Davis Paul Henreid Claude Rains Irving Rapper Romance Drama
844,Mark Sandrich,Bing Crosby,Fred Astaire,Marjorie Reynolds,Comedy Drama Music Romance,holiday inn,Bing Crosby Fred Astaire Marjorie Reynolds Mark Sandrich Comedy Drama Music Romance
845,Erle C. Kenton,Cedric Hardwicke,Lon Chaney Jr.,Bela Lugosi,Horror Fantasy Science Fiction,the ghost of frankenstein,Cedric Hardwicke Lon Chaney Jr. Bela Lugosi Erle C. Kenton Horror Fantasy Science Fiction
846,William Wyler,Greer Garson,Walter Pidgeon,Teresa Wright,Drama Romance War,mrs. miniver,Greer Garson Walter Pidgeon Teresa Wright William Wyler Drama Romance War
847,Ernst Lubitsch,Carole Lombard,Jack Benny,Robert Stack,Comedy War,to be or not to be,Carole Lombard Jack Benny Robert Stack Ernst Lubitsch Comedy War
848,Orson Welles,Joseph Cotten,Dolores Costello,Anne Baxter,Drama Romance History,the magnificent ambersons,Joseph Cotten Dolores Costello Anne Baxter Orson Welles Drama Romance History
849,Zoltan Korda,Sabu,Joseph Calleia,John Qualen,Action Adventure Family Fantasy,jungle book,Sabu Joseph Calleia John Qualen Zoltan Korda Action Adventure Family Fantasy
850,Alfred Hitchcock,Robert Cummings,Priscilla Lane,Otto Kruger,Thriller Mystery,saboteur,Robert Cummings Priscilla Lane Otto Kruger Alfred Hitchcock Thriller Mystery
851,Jacques Tourneur,Simone Simon,Kent Smith,Tom Conway,Horror Drama,cat people,Simone Simon Kent Smith Tom Conway Jacques Tourneur Horror Drama
852,George Stevens,Spencer Tracy,Katharine Hepburn,Fay Bainter,Comedy Drama Romance,woman of the year,Spencer Tracy Katharine Hepburn Fay Bainter George Stevens Comedy Drama Romance
853,Henry King,Tyrone Power,Maureen O'Hara,Laird Cregar,Action Adventure Drama Romance,the black swan,Tyrone Power Maureen O'Hara Laird Cregar Henry King Action Adventure Drama Romance
854,Sam Wood,Gary Cooper,Teresa Wright,Babe Ruth,Drama Family,the pride of the yankees,Gary Cooper Teresa Wright Babe Ruth Sam Wood Drama Family
855,Richard Thorpe,Johnny Weissmüller,Maureen O'Sullivan,Johnny Sheffield,Action Adventure,tarzan's new york adventure,Johnny Weissmüller Maureen O'Sullivan Johnny Sheffield Richard Thorpe Action Adventure
856,René Clair,Fredric March,Veronica Lake,Robert Benchley,Comedy Fantasy Romance,i married a witch,Fredric March Veronica Lake Robert Benchley René Clair Comedy Fantasy Romance
857,Roy William Neill,Basil Rathbone,Nigel Bruce,Lionel Atwill,Action Adventure Crime Mystery Thriller,sherlock holmes and the secret weapon,Basil Rathbone Nigel Bruce Lionel Atwill Roy William Neill Action Adventure Crime Mystery Thriller
858,Michael Curtiz,James Cagney,Joan Leslie,Walter Huston,Drama Music,yankee doodle dandy,James Cagney Joan Leslie Walter Huston Michael Curtiz Drama Music
859,Frank Tuttle,Veronica Lake,Alan Ladd,Robert Preston,Crime Drama Mystery Thriller,this gun for hire,Veronica Lake Alan Ladd Robert Preston Frank Tuttle Crime Drama Mystery Thriller
860,Werner Klingler,Sybille Schmitz,Hans Nielsen,Kirsten Heiberg,Action Drama History,titanic,Sybille Schmitz Hans Nielsen Kirsten Heiberg Werner Klingler Action Drama History
861,Roy William Neill,Lon Chaney Jr.,Bela Lugosi,Patric Knowles,Horror,frankenstein meets the wolf man,Lon Chaney Jr. Bela Lugosi Patric Knowles Roy William Neill Horror
862,Ernst Lubitsch,Don Ameche,Gene Tierney,Charles Coburn,Fantasy Drama Comedy Romance,heaven can wait,Don Ameche Gene Tierney Charles Coburn Ernst Lubitsch Fantasy Drama Comedy Romance
863,Sam Wood,Gary Cooper,Ingrid Bergman,Akim Tamiroff,Drama History Romance Thriller Adventure War,for whom the bell tolls,Gary Cooper Ingrid Bergman Akim Tamiroff Sam Wood Drama History Romance Thriller Adventure War
864,Alfred Hitchcock,Teresa Wright,Joseph Cotten,Macdonald Carey,Crime Thriller,shadow of a doubt,Teresa Wright Joseph Cotten Macdonald Carey Alfred Hitchcock Crime Thriller
865,Lambert Hillyer,Lewis Wilson,Douglas Croft,J. Carrol Naish,Action Adventure Crime Science Fiction Thriller War,batman,Lewis Wilson Douglas Croft J. Carrol Naish Lambert Hillyer Action Adventure Crime Science Fiction Thriller War
866,Zoltan Korda,Humphrey Bogart,Bruce Bennett,J. Carrol Naish,Action Adventure War,sahara,Humphrey Bogart Bruce Bennett J. Carrol Naish Zoltan Korda Action Adventure War
867,William A. Wellman,Henry Fonda,Dana Andrews,Mary Beth Hughes,Western Drama,the ox-bow incident,Henry Fonda Dana Andrews Mary Beth Hughes William A. Wellman Western Drama
868,Arthur Lubin,Nelson Eddy,Susanna Foster,Claude Rains,Horror Romance Drama Music,phantom of the opera,Nelson Eddy Susanna Foster Claude Rains Arthur Lubin Horror Romance Drama Music
869,Fred M. Wilcox,Roddy McDowall,Donald Crisp,May Whitty,Adventure Drama Family,lassie come home,Roddy McDowall Donald Crisp May Whitty Fred M. Wilcox Adventure Drama Family
870,Henry King,Jennifer Jones,William Eythe,Charles Bickford,Drama,the song of bernadette,Jennifer Jones William Eythe Charles Bickford Henry King Drama
871,Henri-Georges Clouzot,Pierre Fresnay,Ginette Leclerc,Micheline Francey,Drama Thriller Crime Mystery,le corbeau,Pierre Fresnay Ginette Leclerc Micheline Francey Henri-Georges Clouzot Drama Thriller Crime Mystery
872,Roy William Neill,Basil Rathbone,Nigel Bruce,Marjorie Lord,Action Crime Mystery Thriller War,sherlock holmes in washington,Basil Rathbone Nigel Bruce Marjorie Lord Roy William Neill Action Crime Mystery Thriller War
873,Robert Stevenson,Orson Welles,Joan Fontaine,Margaret O'Brien,Drama Romance,jane eyre,Orson Welles Joan Fontaine Margaret O'Brien Robert Stevenson Drama Romance
874,Fritz Lang,Brian Donlevy,Walter Brennan,Anna Lee,Drama Thriller War,hangmen also die!,Brian Donlevy Walter Brennan Anna Lee Fritz Lang Drama Thriller War
875,Carl Theodor Dreyer,Thorkild Roose,Lisbeth Movin,Preben Lerdorff Rye,Drama,day of wrath,Thorkild Roose Lisbeth Movin Preben Lerdorff Rye Carl Theodor Dreyer Drama
876,Robert Siodmak,Lon Chaney Jr.,Robert Paige,Louise Allbritton,Fantasy Horror,son of dracula,Lon Chaney Jr. Robert Paige Louise Allbritton Robert Siodmak Fantasy Horror
877,Jacques Tourneur,Frances Dee,Tom Conway,James Ellison,Drama Horror Fantasy,i walked with a zombie,Frances Dee Tom Conway James Ellison Jacques Tourneur Drama Horror Fantasy
878,Emeric Pressburger,Roger Livesey,Deborah Kerr,Adolf Wohlbrück,Drama Romance War History,the life and death of colonel blimp,Roger Livesey Deborah Kerr Adolf Wohlbrück Emeric Pressburger Drama Romance War History
879,Roy William Neill,Basil Rathbone,Nigel Bruce,Dennis Hoey,Crime Mystery Thriller,sherlock holmes faces death,Basil Rathbone Nigel Bruce Dennis Hoey Roy William Neill Crime Mystery Thriller
880,Billy Wilder,Fred MacMurray,Barbara Stanwyck,Edward G. Robinson,Crime Drama Mystery Thriller,double indemnity,Fred MacMurray Barbara Stanwyck Edward G. Robinson Billy Wilder Crime Drama Mystery Thriller
881,William Roberts,Sterling Holloway,Clarence Nash,Joaquin Garay,Animation Family Music,the three caballeros,Sterling Holloway Clarence Nash Joaquin Garay William Roberts Animation Family Music
882,George Cukor,Charles Boyer,Ingrid Bergman,Joseph Cotten,Thriller Drama Mystery Crime,gaslight,Charles Boyer Ingrid Bergman Joseph Cotten George Cukor Thriller Drama Mystery Crime
883,Vincente Minnelli,Judy Garland,Margaret O'Brien,Mary Astor,Comedy Drama Romance Family,meet me in st. louis,Judy Garland Margaret O'Brien Mary Astor Vincente Minnelli Comedy Drama Romance Family
884,Otto Preminger,Gene Tierney,Dana Andrews,Clifton Webb,Drama Mystery,laura,Gene Tierney Dana Andrews Clifton Webb Otto Preminger Drama Mystery
885,Alfred Hitchcock,Tallulah Bankhead,William Bendix,Walter Slezak,War Drama,lifeboat,Tallulah Bankhead William Bendix Walter Slezak Alfred Hitchcock War Drama
886,Fritz Lang,Edward G. Robinson,Joan Bennett,Raymond Massey,Drama Thriller Mystery Crime,the woman in the window,Edward G. Robinson Joan Bennett Raymond Massey Fritz Lang Drama Thriller Mystery Crime
887,Frank Capra,Cary Grant,Priscilla Lane,Raymond Massey,Comedy Crime,arsenic and old lace,Cary Grant Priscilla Lane Raymond Massey Frank Capra Comedy Crime
888,Leo McCarey,Bing Crosby,Barry Fitzgerald,Frank McHugh,Comedy Drama Music,going my way,Bing Crosby Barry Fitzgerald Frank McHugh Leo McCarey Comedy Drama Music
889,Sergei Eisenstein,Nikolai Cherkasov,Lyudmila Tselikovskaya,Serafima Birman,Drama History,"ivan the terrible, part i",Nikolai Cherkasov Lyudmila Tselikovskaya Serafima Birman Sergei Eisenstein Drama History
890,Erle C. Kenton,Boris Karloff,Lon Chaney Jr.,J. Carrol Naish,Horror,house of frankenstein,Boris Karloff Lon Chaney Jr. J. Carrol Naish Erle C. Kenton Horror
891,Richard Thorpe,William Powell,Myrna Loy,Lucile Watson,Comedy Mystery Thriller,the thin man goes home,William Powell Myrna Loy Lucile Watson Richard Thorpe Comedy Mystery Thriller
892,Luchino Visconti,Clara Calamai,Massimo Girotti,Dhia Cristiani,Crime Drama Romance,ossessione,Clara Calamai Massimo Girotti Dhia Cristiani Luchino Visconti Crime Drama Romance
893,Edward Dmytryk,Dick Powell,Claire Trevor,Anne Shirley,Crime Mystery Thriller,"murder, my sweet",Dick Powell Claire Trevor Anne Shirley Edward Dmytryk Crime Mystery Thriller
894,Robert Siodmak,Franchot Tone,Ella Raines,Alan Curtis,Crime Drama Mystery Thriller,phantom lady,Franchot Tone Ella Raines Alan Curtis Robert Siodmak Crime Drama Mystery Thriller
895,Lewis Allen,Ray Milland,Ruth Hussey,Gail Russell,Fantasy Horror Mystery Romance,the uninvited,Ray Milland Ruth Hussey Gail Russell Lewis Allen Fantasy Horror Mystery Romance
896,Charles Vidor,Rita Hayworth,Gene Kelly,Lee Bowman,Comedy Music Romance,cover girl,Rita Hayworth Gene Kelly Lee Bowman Charles Vidor Comedy Music Romance
897,Emeric Pressburger,Eric Portman,Sheila Sim,Dennis Price,Comedy Drama Mystery War,a canterbury tale,Eric Portman Sheila Sim Dennis Price Emeric Pressburger Comedy Drama Mystery War
898,Roy William Neill,Basil Rathbone,Nigel Bruce,Gerald Hamer,Crime Mystery Thriller,the scarlet claw,Basil Rathbone Nigel Bruce Gerald Hamer Roy William Neill Crime Mystery Thriller
899,Helmut Weiss,Heinz Rühmann,Karin Himboldt,Hilde Sessak,Comedy,the punch bowl,Heinz Rühmann Karin Himboldt Hilde Sessak Helmut Weiss Comedy
900,Billy Wilder,Ray Milland,Jane Wyman,Phillip Terry,Drama,the lost weekend,Ray Milland Jane Wyman Phillip Terry Billy Wilder Drama
901,Michael Curtiz,Joan Crawford,Jack Carson,Zachary Scott,Crime Drama,mildred pierce,Joan Crawford Jack Carson Zachary Scott Michael Curtiz Crime Drama
902,Albert Lewin,Hurd Hatfield,George Sanders,Donna Reed,Drama Fantasy Thriller Horror,the picture of dorian gray,Hurd Hatfield George Sanders Donna Reed Albert Lewin Drama Fantasy Thriller Horror
903,David Lean,Celia Johnson,Trevor Howard,Stanley Holloway,Drama Romance,brief encounter,Celia Johnson Trevor Howard Stanley Holloway David Lean Drama Romance
904,Howard Hawks,Humphrey Bogart,Walter Brennan,Lauren Bacall,Adventure Romance War,to have and have not,Humphrey Bogart Walter Brennan Lauren Bacall Howard Hawks Adventure Romance War
905,Edgar G. Ulmer,Tom Neal,Ann Savage,Claudia Drake,Drama Thriller,detour,Tom Neal Ann Savage Claudia Drake Edgar G. Ulmer Drama Thriller
906,René Clair,Barry Fitzgerald,Walter Huston,Louis Hayward,Crime Drama Mystery,and then there were none,Barry Fitzgerald Walter Huston Louis Hayward René Clair Crime Drama Mystery
