,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
919,Elia Kazan,Dorothy McGuire,Joan Blondell,James Dunn,Drama Family,a tree grows in brooklyn,Dorothy McGuire Joan Blondell James Dunn Elia Kazan Drama Family
920,Frank Capra,James Stewart,Donna Reed,Lionel Barrymore,Drama Family Fantasy,it's a wonderful life,James Stewart Donna Reed Lionel Barrymore Frank Capra Drama Family Fantasy
921,David Lean,John Mills,Valerie Hobson,Tony Wager,Romance Drama History,great expectations,John Mills Valerie Hobson Tony Wager David Lean Romance Drama History
922,William Wyler,Myrna Loy,Fredric March,Dana Andrews,Drama Romance War,the best years of our lives,Myrna Loy Fredric March Dana Andrews William Wyler Drama Romance War
923,Tay Garnett,Lana Turner,John Garfield,Cecil Kellaway,Crime Drama Romance Thriller,the postman always rings twice,Lana Turner John Garfield Cecil Kellaway Tay Garnett Crime Drama Romance Thriller
924,Wilfred Jackson,James Baskett,Ruth Warrick,Bobby Driscoll,Family,song of the south,James Baskett Ruth Warrick Bobby Driscoll Wilfred Jackson Family
925,Howard Hawks,Humphrey Bogart,Lauren Bacall,John Ridgely,Crime Mystery Thriller,the big sleep,Humphrey Bogart Lauren Bacall John Ridgely Howard Hawks Crime Mystery Thriller
926,John Ford,Henry Fonda,Linda Darnell,Victor Mature,Western Romance,my darling clementine,Henry Fonda Linda Darnell Victor Mature John Ford Western Romance
927,Hamilton Luske,Nelson Eddy,Dinah Shore,Benny Goodman,Music Animation Family,make mine music,Nelson Eddy Dinah Shore Benny Goodman Hamilton Luske Music Animation Family
928,Jean Cocteau,Jean Marais,Josette Day,Marcel André,Drama Fantasy Romance,beauty and the beast,Jean Marais Josette Day Marcel André Jean Cocteau Drama Fantasy Romance
929,Alfred Hitchcock,Ingrid Bergman,Cary Grant,Claude Rains,Thriller Romance Mystery,notorious,Ingrid Bergman Cary Grant Claude Rains Alfred Hitchcock Thriller Romance Mystery
930,Robert Siodmak,Burt Lancaster,Ava Gardner,Edmond O'Brien,Crime Mystery Thriller,the killers,Burt Lancaster Ava Gardner Edmond O'Brien Robert Siodmak Crime Mystery Thriller
931,Charles Vidor,Rita Hayworth,Glenn Ford,George Macready,Drama Romance Thriller,gilda,Rita Hayworth Glenn Ford George Macready Charles Vidor Drama Romance Thriller
932,Roy William Neill,Basil Rathbone,Nigel Bruce,Alan Mowbray,Crime Mystery Thriller,terror by night,Basil Rathbone Nigel Bruce Alan Mowbray Roy William Neill Crime Mystery Thriller
933,Emeric Pressburger,David Niven,Kim Hunter,Marius Goring,Comedy Fantasy Romance Drama,a matter of life and death,David Niven Kim Hunter Marius Goring Emeric Pressburger Comedy Fantasy Romance Drama
934,Orson Welles,Edward G. Robinson,Loretta Young,Orson Welles,Crime Drama Thriller,the stranger,Edward G. Robinson Loretta Young Orson Welles Orson Welles Crime Drama Thriller
935,King Vidor,Jennifer Jones,Joseph Cotten,Gregory Peck,Western Romance Drama,duel in the sun,Jennifer Jones Joseph Cotten Gregory Peck King Vidor Western Romance Drama
936,Robert Montgomery,Robert Montgomery,Audrey Totter,Lloyd Nolan,Mystery Thriller Crime,lady in the lake,Robert Montgomery Audrey Totter Lloyd Nolan Robert Montgomery Mystery Thriller Crime
937,Lewis Milestone,Barbara Stanwyck,Van Heflin,Lizabeth Scott,Drama Thriller,the strange love of martha ivers,Barbara Stanwyck Van Heflin Lizabeth Scott Lewis Milestone Drama Thriller
938,Joseph L. Mankiewicz,Gene Tierney,Walter Huston,Vincent Price,Drama Mystery Romance Thriller,dragonwyck,Gene Tierney Walter Huston Vincent Price Joseph L. Mankiewicz Drama Mystery Romance Thriller
939,George Marshall,Alan Ladd,Veronica Lake,William Bendix,Crime Drama Mystery,the blue dahlia,Alan Ladd Veronica Lake William Bendix George Marshall Crime Drama Mystery
940,William Roberts,Edgar Bergen,Dinah Shore,Luana Patten,Animation Family Music,fun and fancy free,Edgar Bergen Dinah Shore Luana Patten William Roberts Animation Family Music
941,George Seaton,Maureen O'Hara,John Payne,Edmund Gwenn,Comedy Drama Family,miracle on 34th street,Maureen O'Hara John Payne Edmund Gwenn George Seaton Comedy Drama Family
942,Orson Welles,Rita Hayworth,Orson Welles,Everett Sloane,Crime Drama Mystery Thriller,the lady from shanghai,Rita Hayworth Orson Welles Everett Sloane Orson Welles Crime Drama Mystery Thriller
943,Jacques Tourneur,Robert Mitchum,Jane Greer,Kirk Douglas,Crime Drama Romance,out of the past,Robert Mitchum Jane Greer Kirk Douglas Jacques Tourneur Crime Drama Romance
944,James Edward Grant,John Wayne,Gail Russell,Harry Carey,Western Romance Adventure Action,angel and the badman,John Wayne Gail Russell Harry Carey James Edward Grant Western Romance Adventure Action
945,Elia Kazan,Gregory Peck,Dorothy McGuire,John Garfield,Drama Romance,gentleman's agreement,Gregory Peck Dorothy McGuire John Garfield Elia Kazan Drama Romance
946,Emeric Pressburger,Deborah Kerr,David Farrar,Flora Robson,Drama,black narcissus,Deborah Kerr David Farrar Flora Robson Emeric Pressburger Drama
947,Norman Z. McLeod,Danny Kaye,Virginia Mayo,Fay Bainter,Comedy Fantasy Romance,the secret life of walter mitty,Danny Kaye Virginia Mayo Fay Bainter Norman Z. McLeod Comedy Fantasy Romance
948,Charlie Chaplin,Charlie Chaplin,Mady Correll,Allison Roddan,Comedy Crime,monsieur verdoux,Charlie Chaplin Mady Correll Allison Roddan Charlie Chaplin Comedy Crime
949,Jules Dassin,Burt Lancaster,Hume Cronyn,Charles Bickford,Crime Drama Thriller,brute force,Burt Lancaster Hume Cronyn Charles Bickford Jules Dassin Crime Drama Thriller
950,Miguel M. Delgado,Cantinflas,Ángel Garasa,Daniel Herrera,Comedy,"¡a volar, joven!",Cantinflas Ángel Garasa Daniel Herrera Miguel M. Delgado Comedy
951,Delmer Daves,Humphrey Bogart,Lauren Bacall,Bruce Bennett,Crime Romance Thriller,dark passage,Humphrey Bogart Lauren Bacall Bruce Bennett Delmer Daves Crime Romance Thriller
952,Edmund Goulding,Tyrone Power,Helen Walker,Coleen Gray,Drama Crime,nightmare alley,Tyrone Power Helen Walker Coleen Gray Edmund Goulding Drama Crime
953,Irving Reis,Cary Grant,Myrna Loy,Shirley Temple,Comedy Romance,the bachelor and the bobby-soxer,Cary Grant Myrna Loy Shirley Temple Irving Reis Comedy Romance
954,Alfred Hitchcock,Gregory Peck,Ann Todd,Alida Valli,Crime Drama Romance Thriller,the paradine case,Gregory Peck Ann Todd Alida Valli Alfred Hitchcock Crime Drama Romance Thriller
955,John Cromwell,Humphrey Bogart,Lizabeth Scott,Morris Carnovsky,Crime Drama Mystery,dead reckoning,Humphrey Bogart Lizabeth Scott Morris Carnovsky John Cromwell Crime Drama Mystery
956,William Roberts,Walt Disney,Clarence Nash,Pinto Colvig,Family Animation Adventure Fantasy,mickey and the beanstalk,Walt Disney Clarence Nash Pinto Colvig William Roberts Family Animation Adventure Fantasy
957,Joseph L. Mankiewicz,Gene Tierney,Rex Harrison,George Sanders,Fantasy Romance Mystery,the ghost and mrs. muir,Gene Tierney Rex Harrison George Sanders Joseph L. Mankiewicz Fantasy Romance Mystery
958,Byron Haskin,Burt Lancaster,Lizabeth Scott,Kirk Douglas,Drama Thriller Crime,i walk alone,Burt Lancaster Lizabeth Scott Kirk Douglas Byron Haskin Drama Thriller Crime
959,Henry Koster,Cary Grant,Loretta Young,David Niven,Comedy Drama Fantasy Romance,the bishop's wife,Cary Grant Loretta Young David Niven Henry Koster Comedy Drama Fantasy Romance
960,Roberto Rossellini,Edmund Moeschke,Ernst Pittschau,Ingetraud Hinze,War Drama History,"germany, year zero",Edmund Moeschke Ernst Pittschau Ingetraud Hinze Roberto Rossellini War Drama History
961,Alfred Hitchcock,James Stewart,John Dall,Farley Granger,Crime Drama Thriller,rope,James Stewart John Dall Farley Granger Alfred Hitchcock Crime Drama Thriller
962,Vittorio De Sica,Lamberto Maggiorani,Enzo Staiola,Lianella Carell,Drama,bicycle thieves,Lamberto Maggiorani Enzo Staiola Lianella Carell Vittorio De Sica Drama
963,Howard Hawks,John Wayne,Montgomery Clift,Joanne Dru,Western Adventure Drama Romance,red river,John Wayne Montgomery Clift Joanne Dru Howard Hawks Western Adventure Drama Romance
964,Hamilton Luske,Roy Rogers,Dennis Day,Freddy Martin,Music Family Animation Comedy,melody time,Roy Rogers Dennis Day Freddy Martin Hamilton Luske Music Family Animation Comedy
965,Emeric Pressburger,Moira Shearer,Adolf Wohlbrück,Marius Goring,Drama Romance,the red shoes,Moira Shearer Adolf Wohlbrück Marius Goring Emeric Pressburger Drama Romance
966,John Huston,Humphrey Bogart,Walter Huston,Tim Holt,Adventure Drama Western,the treasure of the sierra madre,Humphrey Bogart Walter Huston Tim Holt John Huston Adventure Drama Western
967,David Lean,John Howard Davies,Robert Newton,Alec Guinness,Adventure Drama Family,oliver twist,John Howard Davies Robert Newton Alec Guinness David Lean Adventure Drama Family
968,John Ford,John Wayne,Henry Fonda,Shirley Temple,Western,fort apache,John Wayne Henry Fonda Shirley Temple John Ford Western
969,Charles Barton,Bud Abbott,Lou Costello,Lon Chaney Jr.,Comedy Horror,bud abbott and lou costello meet frankenstein,Bud Abbott Lou Costello Lon Chaney Jr. Charles Barton Comedy Horror
970,John Huston,Humphrey Bogart,Edward G. Robinson,Lauren Bacall,Crime Drama Thriller,key largo,Humphrey Bogart Edward G. Robinson Lauren Bacall John Huston Crime Drama Thriller
971,Charles Walters,Judy Garland,Fred Astaire,Peter Lawford,Music Romance,easter parade,Judy Garland Fred Astaire Peter Lawford Charles Walters Music Romance
972,Laurence Olivier,Laurence Olivier,Jean Simmons,John Laurie,Drama,hamlet,Laurence Olivier Jean Simmons John Laurie Laurence Olivier Drama
973,Akira Kurosawa,Takashi Shimura,Toshirō Mifune,Reizaburô Yamamoto,Drama,drunken angel,Takashi Shimura Toshirō Mifune Reizaburô Yamamoto Akira Kurosawa Drama
974,George Sidney,Lana Turner,Gene Kelly,June Allyson,Action Adventure Drama Romance,the three musketeers,Lana Turner Gene Kelly June Allyson George Sidney Action Adventure Drama Romance
975,Max Ophüls,Joan Fontaine,Louis Jourdan,Mady Christians,Drama Romance,letter from an unknown woman,Joan Fontaine Louis Jourdan Mady Christians Max Ophüls Drama Romance
976,Orson Welles,Orson Welles,Jeanette Nolan,Dan O'Herlihy,Drama,macbeth,Orson Welles Jeanette Nolan Dan O'Herlihy Orson Welles Drama
977,H. C. Potter,Cary Grant,Myrna Loy,Melvyn Douglas,Comedy Romance,mr. blandings builds his dream house,Cary Grant Myrna Loy Melvyn Douglas H. C. Potter Comedy Romance
978,Anatole Litvak,Barbara Stanwyck,Burt Lancaster,Ann Richards,Drama Thriller,"sorry, wrong number",Barbara Stanwyck Burt Lancaster Ann Richards Anatole Litvak Drama Thriller
979,John Farrow,Ray Milland,Charles Laughton,Maureen O'Sullivan,Crime Drama Mystery Thriller,the big clock,Ray Milland Charles Laughton Maureen O'Sullivan John Farrow Crime Drama Mystery Thriller
980,Cecil B. DeMille,Hedy Lamarr,Victor Mature,George Sanders,Drama Romance Adventure,samson and delilah,Hedy Lamarr Victor Mature George Sanders Cecil B. DeMille Drama Romance Adventure
981,Carol Reed,Joseph Cotten,Alida Valli,Orson Welles,Thriller Mystery,the third man,Joseph Cotten Alida Valli Orson Welles Carol Reed Thriller Mystery
982,James Algar,Bing Crosby,Basil Rathbone,Eric Blore,Horror Fantasy Animation Family,the adventures of ichabod and mr. toad,Bing Crosby Basil Rathbone Eric Blore James Algar Horror Fantasy Animation Family
983,Mervyn LeRoy,June Allyson,Peter Lawford,Margaret O'Brien,Romance Drama Family,little women,June Allyson Peter Lawford Margaret O'Brien Mervyn LeRoy Romance Drama Family
984,Yasujirō Ozu,Chishū Ryū,Setsuko Hara,Yumeji Tsukioka,Drama,late spring,Chishū Ryū Setsuko Hara Yumeji Tsukioka Yasujirō Ozu Drama
985,John Ford,John Wayne,Joanne Dru,John Agar,Western,she wore a yellow ribbon,John Wayne Joanne Dru John Agar John Ford Western
986,Akira Kurosawa,Toshirō Mifune,Takashi Shimura,Keiko Awaji,Crime Drama Thriller,stray dog,Toshirō Mifune Takashi Shimura Keiko Awaji Akira Kurosawa Crime Drama Thriller
987,Raoul Walsh,James Cagney,Virginia Mayo,Edmond O'Brien,Crime Drama Thriller,white heat,James Cagney Virginia Mayo Edmond O'Brien Raoul Walsh Crime Drama Thriller
988,Robert Hamer,Dennis Price,Valerie Hobson,Joan Greenwood,Comedy Drama,kind hearts and coronets,Dennis Price Valerie Hobson Joan Greenwood Robert Hamer Comedy Drama
989,Robert Rossen,Broderick Crawford,John Ireland,Joanne Dru,Drama,all the king's men,Broderick Crawford John Ireland Joanne Dru Robert Rossen Drama
990,Clyde Geronimi,Bing Crosby,Pinto Colvig,Billy Bletcher,Family Animation Horror,the legend of sleepy hollow,Bing Crosby Pinto Colvig Billy Bletcher Clyde Geronimi Family Animation Horror
991,William A. Wellman,Van Johnson,John Hodiak,Ricardo Montalban,Action Adventure Drama War,battleground,Van Johnson John Hodiak Ricardo Montalban William A. Wellman Action Adventure Drama War
992,Henry King,Gregory Peck,Hugh Marlowe,Gary Merrill,War Action Drama,twelve o'clock high,Gregory Peck Hugh Marlowe Gary Merrill Henry King War Action Drama
993,Stanley Donen,Gene Kelly,Frank Sinatra,Betty Garrett,Romance Comedy Music,on the town,Gene Kelly Frank Sinatra Betty Garrett Stanley Donen Romance Comedy Music
994,Ernest B. Schoedsack,Terry Moore,Ben Johnson,Robert Armstrong,Adventure Fantasy Drama Action Science Fiction,mighty joe young,Terry Moore Ben Johnson Robert Armstrong Ernest B. Schoedsack Adventure Fantasy Drama Action Science Fiction
995,Alfred Hitchcock,Ingrid Bergman,Joseph Cotten,Michael Wilding,Drama History Romance,under capricorn,Ingrid Bergman Joseph Cotten Michael Wilding Alfred Hitchcock Drama History Romance
996,Joseph L. Mankiewicz,Edward G. Robinson,Susan Hayward,Richard Conte,Crime Drama,house of strangers,Edward G. Robinson Susan Hayward Richard Conte Joseph L. Mankiewicz Crime Drama
997,Alexander Mackendrick,Basil Radford,Bruce Seton,Gordon Jackson,Comedy Crime,whisky galore!,Basil Radford Bruce Seton Gordon Jackson Alexander Mackendrick Comedy Crime
998,Robert Siodmak,Burt Lancaster,Yvonne De Carlo,Dan Duryea,Crime Drama,criss cross,Burt Lancaster Yvonne De Carlo Dan Duryea Robert Siodmak Crime Drama
999,Alfred L. Werker,Richard Basehart,Scott Brady,Roy Roberts,Drama Thriller Crime,he walked by night,Richard Basehart Scott Brady Roy Roberts Alfred L. Werker Drama Thriller Crime
1000,Hamilton Luske,Ilene Woods,Eleanor Audley,Verna Felton,Family Fantasy Animation Romance,cinderella,Ilene Woods Eleanor Audley Verna Felton Hamilton Luske Family Fantasy Animation Romance
1001,Billy Wilder,William Holden,Gloria Swanson,Erich von Stroheim,Drama,sunset boulevard,William Holden Gloria Swanson Erich von Stroheim Billy Wilder Drama
1002,Akira Kurosawa,Toshirō Mifune,Machiko Kyō,Takashi Shimura,Crime Drama Mystery,rashomon,Toshirō Mifune Machiko Kyō Takashi Shimura Akira Kurosawa Crime Drama Mystery
1003,Delmer Daves,James Stewart,Jeff Chandler,Debra Paget,Western,broken arrow,James Stewart Jeff Chandler Debra Paget Delmer Daves Western
1004,Joseph L. Mankiewicz,Bette Davis,Anne Baxter,George Sanders,Drama,all about eve,Bette Davis Anne Baxter George Sanders Joseph L. Mankiewicz Drama
1005,Henry Koster,James Stewart,Josephine Hull,Peggy Dow,Comedy Fantasy,harvey,James Stewart Josephine Hull Peggy Dow Henry Koster Comedy Fantasy
1006,Vincente Minnelli,Spencer Tracy,Joan Bennett,Elizabeth Taylor,Comedy Family Romance,father of the bride,Spencer Tracy Joan Bennett Elizabeth Taylor Vincente Minnelli Comedy Family Romance
1007,Byron Haskin,Bobby Driscoll,Robert Newton,Basil Sydney,Adventure Family,treasure island,Bobby Driscoll Robert Newton Basil Sydney Byron Haskin Adventure Family
1008,Allan Dwan,John Wayne,John Agar,Adele Mara,War Action Drama History,sands of iwo jima,John Wayne John Agar Adele Mara Allan Dwan War Action Drama History
1009,Alfred Hitchcock,Jane Wyman,Marlene Dietrich,Michael Wilding,Thriller,stage fright,Jane Wyman Marlene Dietrich Michael Wilding Alfred Hitchcock Thriller
1010,John Ford,John Wayne,Maureen O'Hara,Ben Johnson,Western,rio grande,John Wayne Maureen O'Hara Ben Johnson John Ford Western
1011,Nicholas Ray,Humphrey Bogart,Gloria Grahame,Frank Lovejoy,Drama Mystery Romance Thriller,in a lonely place,Humphrey Bogart Gloria Grahame Frank Lovejoy Nicholas Ray Drama Mystery Romance Thriller
1012,Joseph H. Lewis,Peggy Cummins,John Dall,Berry Kroeger,Crime Drama Thriller Action Romance,gun crazy,Peggy Cummins John Dall Berry Kroeger Joseph H. Lewis Crime Drama Thriller Action Romance
1013,George Cukor,Judy Holliday,Broderick Crawford,William Holden,Comedy Romance Drama,born yesterday,Judy Holliday Broderick Crawford William Holden George Cukor Comedy Romance Drama
1014,Luis Buñuel,Alfonso Mejía,Estela Inda,Efraín Arauz,Crime Drama,the young and the damned,Alfonso Mejía Estela Inda Efraín Arauz Luis Buñuel Crime Drama
1015,Henry King,Gregory Peck,Helen Westcott,Millard Mitchell,Western,the gunfighter,Gregory Peck Helen Westcott Millard Mitchell Henry King Western
1016,John Huston,Sterling Hayden,Louis Calhern,Jean Hagen,Crime Drama,the asphalt jungle,Sterling Hayden Louis Calhern Jean Hagen John Huston Crime Drama
1017,Roberto Rossellini,Ingrid Bergman,Mario Vitale,Renzo Cesana,Drama,stromboli,Ingrid Bergman Mario Vitale Renzo Cesana Roberto Rossellini Drama
1018,Anthony Mann,James Stewart,Shelley Winters,Dan Duryea,Western,winchester '73,James Stewart Shelley Winters Dan Duryea Anthony Mann Western
1019,Andrew Marton,Deborah Kerr,Stewart Granger,Richard Carlson,Adventure,king solomon's mines,Deborah Kerr Stewart Granger Richard Carlson Andrew Marton Adventure
1020,Hamilton Luske,Kathryn Beaumont,Ed Wynn,Richard Haydn,Animation Family Fantasy Adventure,alice in wonderland,Kathryn Beaumont Ed Wynn Richard Haydn Hamilton Luske Animation Family Fantasy Adventure
1021,Mervyn LeRoy,Robert Taylor,Deborah Kerr,Leo Genn,Drama History Romance,quo vadis,Robert Taylor Deborah Kerr Leo Genn Mervyn LeRoy Drama History Romance
1022,Elia Kazan,Vivien Leigh,Marlon Brando,Kim Hunter,Drama,a streetcar named desire,Vivien Leigh Marlon Brando Kim Hunter Elia Kazan Drama
1023,Brian Desmond Hurst,Alastair Sim,Mervyn Johns,Glyn Dearman,Fantasy Drama,scrooge,Alastair Sim Mervyn Johns Glyn Dearman Brian Desmond Hurst Fantasy Drama
1024,Robert Wise,Michael Rennie,Patricia Neal,Billy Gray,Drama Science Fiction,the day the earth stood still,Michael Rennie Patricia Neal Billy Gray Robert Wise Drama Science Fiction
1025,Miguel M. Delgado,Cantinflas,Alma Rosa Aguirre,Miguel Inclán,Comedy Western,el siete machos,Cantinflas Alma Rosa Aguirre Miguel Inclán Miguel M. Delgado Comedy Western
